date,order_id,region,channel,segment,product,customer,units,unit_price,discount_rate,revenue,cost,gross_profit,margin,target_revenue
2025-06-17,ORD-01720,Sudeste,Outros,SMB,Enterprise Pro,Pulsar Tech,5,61838.09,0.0501,335137.07,197788.51,137348.56,0.4098,354568.99
2025-06-19,ORD-01721,Sul,Venda direta,SMB,Enterprise Pro,Lumina Saúde,3,63977.91,0.0497,201265.78,116400.71,84865.07,0.4217,212916.29
2025-06-05,ORD-01722,Sul,Outros,SMB,Enterprise Plus,Atlas Group,5,69075.18,0.0375,381285.98,270083.57,111202.41,0.2917,398742.79
2025-06-09,ORD-01723,Sudeste,Venda direta,Enterprise,Revenue Starter,Nexo Energia,1,18581.63,0.0365,21039.84,12026.67,9013.17,0.4284,21884.91
2025-06-27,ORD-01724,Nordeste,Venda direta,Enterprise,Analytics Core,Horizonte Telecom,1,34813.78,0.0470,38039.78,25997.77,12042.01,0.3166,39430.22
2025-06-08,ORD-01725,Sul,Venda direta,Enterprise,Enterprise Pro,Horizonte Telecom,1,61688.87,0.0539,64995.54,38271.62,26723.92,0.4112,68051.51
2025-06-23,ORD-01726,Sudeste,Venda direta,Enterprise,Analytics Core,Aurora Foods,1,34886.93,0.0488,37417.38,25797.80,11619.58,0.3105,38774.83
2025-06-11,ORD-01727,Sudeste,Venda direta,Enterprise,Revenue Starter,Via Norte,1,17507.23,0.0389,18739.39,10560.11,8179.28,0.4365,19316.99
2025-06-03,ORD-01728,Sul,Venda direta,SMB,Enterprise Pro,Mosaico Labs,4,62003.76,0.0554,255924.27,149568.28,106355.99,0.4156,265910.32
2025-06-17,ORD-01729,Sudeste,Venda direta,Enterprise,Data Cloud,Vértice Logística,2,46147.12,0.0590,97878.58,63631.56,34247.02,0.3499,103521.14
2025-06-17,ORD-01730,Nordeste,Digital,Mid-market,Revenue Starter,Cobalto Indústria,2,17330.59,0.0548,38168.76,21451.87,16716.89,0.4380,39719.76
2025-06-24,ORD-01731,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Horizonte Telecom,1,34793.70,0.0374,39123.79,27451.71,11672.08,0.2983,40786.12
2025-06-23,ORD-01732,Sudeste,Venda direta,Enterprise,Enterprise Pro,Orbe Retail,2,63169.44,0.0531,138382.72,81107.40,57275.33,0.4139,145267.96
2025-06-13,ORD-01733,Sul,Parceiros,Enterprise,Analytics Core,Prisma Serviços,1,34225.30,0.1080,34676.43,24405.57,10270.87,0.2962,35746.95
2025-06-04,ORD-01734,Sudeste,Venda direta,Enterprise,Revenue Starter,Horizonte Telecom,1,17585.65,0.0446,19702.58,10973.92,8728.65,0.4430,20434.89
2025-06-09,ORD-01735,Nordeste,Venda direta,Mid-market,Data Cloud,Cobalto Indústria,3,48910.23,0.0476,162016.89,105015.19,57001.70,0.3518,167482.60
2025-06-24,ORD-01736,Sul,Digital,Enterprise,Analytics Core,Aurora Foods,1,36025.62,0.0567,38332.66,26149.46,12183.20,0.3178,40596.75
2025-06-15,ORD-01737,Sudeste,Parceiros,Mid-market,Revenue Starter,Atlas Group,3,17539.15,0.1103,55108.57,31722.74,23385.83,0.4244,57519.65
2025-06-22,ORD-01738,Sudeste,Digital,Enterprise,Enterprise Pro,Nexo Energia,1,60398.05,0.0544,65824.12,38772.77,27051.35,0.4110,68010.50
2025-06-03,ORD-01739,Sudeste,Parceiros,Enterprise,Enterprise Plus,Lumina Saúde,1,69391.27,0.0963,73916.32,53659.65,20256.67,0.2740,77563.32
2025-06-23,ORD-01740,Sul,Parceiros,Mid-market,Enterprise Pro,Prisma Serviços,3,60134.97,0.0979,177795.54,111241.33,66554.21,0.3743,187214.42
2025-06-12,ORD-01741,Sudeste,Digital,Mid-market,Enterprise Pro,Lumina Saúde,2,61646.41,0.0511,135996.75,78769.86,57226.89,0.4208,143081.75
2025-06-14,ORD-01742,Centro-Oeste,Parceiros,Mid-market,Analytics Core,Mosaico Labs,3,34418.89,0.1201,100376.06,72005.12,28370.94,0.2826,104086.10
2025-06-01,ORD-01743,Nordeste,Venda direta,SMB,Data Cloud,Cobalto Indústria,3,49449.47,0.0590,163490.35,105620.79,57869.56,0.3540,172902.40
2025-06-24,ORD-01744,Sul,Digital,Enterprise,Revenue Starter,Aurora Foods,1,18712.44,0.0766,19972.43,11293.94,8678.49,0.4345,20770.63
2025-06-09,ORD-01745,Nordeste,Venda direta,Mid-market,Revenue Starter,Aurora Foods,3,18391.55,0.0562,59802.81,34221.65,25581.16,0.4278,62558.16
2025-06-23,ORD-01746,Sudeste,Venda direta,Enterprise,Enterprise Plus,Atlas Group,1,71821.36,0.0510,79822.52,57512.13,22310.39,0.2795,81994.91
2025-06-18,ORD-01747,Sudeste,Digital,Mid-market,Enterprise Plus,Nexo Energia,3,68441.04,0.0584,220127.48,158033.16,62094.32,0.2821,229487.11
2025-06-14,ORD-01748,Sudeste,Digital,Mid-market,Data Cloud,Prisma Serviços,3,49791.25,0.0515,166238.75,105608.26,60630.49,0.3647,173514.74
2025-06-26,ORD-01749,Centro-Oeste,Parceiros,Mid-market,Analytics Core,Pulsar Tech,3,35417.28,0.1042,109816.33,79773.66,30042.67,0.2736,113389.89
2025-06-02,ORD-01750,Sudeste,Venda direta,Enterprise,Data Cloud,Cobalto Indústria,2,46421.87,0.0446,98315.29,62820.96,35494.33,0.3610,101833.46
2025-06-12,ORD-01751,Nordeste,Venda direta,Mid-market,Enterprise Pro,Lumina Saúde,3,59660.92,0.0574,185933.58,109091.07,76842.51,0.4133,195388.32
2025-06-07,ORD-01752,Sudeste,Outros,Enterprise,Enterprise Plus,Prisma Serviços,1,70507.20,0.0480,75084.05,53096.69,21987.37,0.2928,79493.63
2025-06-20,ORD-01753,Sul,Digital,Enterprise,Enterprise Plus,Aurora Foods,1,70184.52,0.0813,72271.06,51391.76,20879.30,0.2889,76360.40
2025-06-27,ORD-01754,Sul,Parceiros,Enterprise,Analytics Core,Orbe Retail,2,33786.96,0.1190,65684.71,46945.66,18739.05,0.2853,69312.00
2025-06-13,ORD-01755,Nordeste,Outros,Mid-market,Enterprise Plus,Via Norte,3,69037.81,0.0695,216489.76,151200.79,65288.97,0.3016,226079.90
2025-06-27,ORD-01756,Sul,Outros,Mid-market,Data Cloud,Pulsar Tech,2,47101.14,0.0614,96849.71,61001.30,35848.41,0.3701,101954.88
2025-06-24,ORD-01757,Sul,Venda direta,Mid-market,Analytics Core,Prisma Serviços,4,36325.83,0.0558,153225.68,106885.35,46340.33,0.3024,161107.57
2025-06-05,ORD-01758,Sul,Venda direta,Enterprise,Enterprise Plus,Cobalto Indústria,2,68986.37,0.0413,144602.43,100882.70,43719.73,0.3023,152840.39
2025-06-07,ORD-01759,Sudeste,Venda direta,Enterprise,Enterprise Pro,Cobalto Indústria,1,63370.40,0.0365,71788.81,42529.17,29259.63,0.4076,73779.17
2025-06-07,ORD-01760,Centro-Oeste,Venda direta,Enterprise,Enterprise Plus,Prisma Serviços,2,69771.85,0.0642,153446.68,108892.66,44554.02,0.2904,159835.74
2025-06-09,ORD-01761,Sul,Digital,Enterprise,Enterprise Pro,Atlas Group,2,59981.26,0.0788,122572.27,71786.42,50785.85,0.4143,126237.05
2025-06-08,ORD-01762,Sul,Parceiros,SMB,Analytics Core,Orbe Retail,4,33754.64,0.1035,138824.31,98892.35,39931.96,0.2876,145939.18
2025-06-21,ORD-01763,Sudeste,Outros,Mid-market,Data Cloud,Nexo Energia,3,49518.65,0.0571,163425.50,104692.60,58732.90,0.3594,169291.96
2025-06-24,ORD-01764,Sul,Digital,Enterprise,Enterprise Pro,Horizonte Telecom,1,62165.53,0.0839,65285.52,38445.42,26840.10,0.4111,67287.48
2025-06-08,ORD-01765,Centro-Oeste,Outros,Enterprise,Analytics Core,Nexo Energia,1,34907.54,0.0399,36987.02,25743.99,11243.03,0.3040,38522.76
2025-06-23,ORD-01766,Nordeste,Venda direta,SMB,Analytics Core,Aurora Foods,2,34619.87,0.0381,77408.54,53504.60,23903.94,0.3088,81417.65
2025-06-04,ORD-01767,Sudeste,Parceiros,Enterprise,Data Cloud,Orbe Retail,1,47534.91,0.0957,49253.13,32407.58,16845.55,0.3420,51156.64
2025-06-06,ORD-01768,Sul,Venda direta,Enterprise,Enterprise Pro,Cobalto Indústria,1,63174.99,0.0579,65612.91,39227.92,26384.98,0.4021,68155.60
2025-06-07,ORD-01769,Centro-Oeste,Venda direta,SMB,Analytics Core,Horizonte Telecom,3,36376.83,0.0382,114441.07,78587.95,35853.12,0.3133,118309.68
2025-06-10,ORD-01770,Centro-Oeste,Parceiros,Enterprise,Revenue Starter,Vértice Logística,2,17500.62,0.0940,36543.12,20991.35,15551.77,0.4256,37733.04
2025-06-18,ORD-01771,Sudeste,Venda direta,Mid-market,Enterprise Plus,Pulsar Tech,2,69456.13,0.0533,149260.96,106304.06,42956.89,0.2878,153953.60
2025-06-23,ORD-01772,Sudeste,Digital,Enterprise,Enterprise Pro,Aurora Foods,2,59671.80,0.0783,127835.20,76809.57,51025.64,0.3992,132567.49
2025-06-14,ORD-01773,Sul,Parceiros,Enterprise,Data Cloud,Lumina Saúde,2,48991.32,0.1130,95358.75,64229.76,31128.98,0.3264,100578.00
2025-06-05,ORD-01774,Sudeste,Digital,Mid-market,Revenue Starter,Pulsar Tech,3,17593.12,0.0501,56225.45,30909.59,25315.85,0.4503,58202.86
2025-06-14,ORD-01775,Sul,Digital,Enterprise,Enterprise Pro,Prisma Serviços,1,59866.64,0.0505,66315.28,38919.27,27396.01,0.4131,69605.84
2025-06-03,ORD-01776,Sudeste,Digital,Enterprise,Analytics Core,Atlas Group,1,35704.93,0.0550,39235.33,26935.44,12299.89,0.3135,41017.59
2025-06-25,ORD-01777,Sudeste,Venda direta,Enterprise,Enterprise Pro,Orbe Retail,2,59831.49,0.0594,123571.41,71784.96,51786.45,0.4191,129039.22
2025-06-05,ORD-01778,Sudeste,Digital,Enterprise,Analytics Core,Mosaico Labs,2,35555.47,0.0709,75074.88,51256.52,23818.37,0.3173,77678.40
2025-06-13,ORD-01779,Centro-Oeste,Venda direta,Mid-market,Enterprise Plus,Lumina Saúde,3,68898.50,0.0472,224602.70,159929.12,64673.58,0.2879,236908.11
2025-06-10,ORD-01780,Sudeste,Digital,Enterprise,Data Cloud,Nexo Energia,1,49670.82,0.0572,52724.73,34035.24,18689.49,0.3545,55657.25
2025-06-01,ORD-01781,Nordeste,Outros,Enterprise,Enterprise Pro,Atlas Group,2,59823.61,0.0401,130770.54,78300.36,52470.17,0.4012,134525.03
2025-06-09,ORD-01782,Sul,Venda direta,Mid-market,Enterprise Plus,Horizonte Telecom,2,68558.28,0.0509,148706.53,104551.16,44155.37,0.2969,156992.12
2025-06-15,ORD-01783,Sudeste,Parceiros,Enterprise,Data Cloud,Aurora Foods,1,46239.73,0.1233,45393.08,29655.98,15737.11,0.3467,47916.74
2025-06-14,ORD-01784,Sudeste,Parceiros,Mid-market,Enterprise Plus,Pulsar Tech,3,69114.93,0.1138,212024.16,156525.21,55498.95,0.2618,219437.49
2025-06-05,ORD-01785,Sudeste,Outros,Mid-market,Data Cloud,Nexo Energia,2,48409.98,0.0391,105405.58,66728.25,38677.33,0.3669,108956.33
2025-06-25,ORD-01786,Sudeste,Digital,Enterprise,Revenue Starter,Orbe Retail,1,17940.60,0.0766,18603.26,10383.00,8220.26,0.4419,19217.10
2025-06-18,ORD-01787,Sudeste,Venda direta,Mid-market,Data Cloud,Orbe Retail,2,49659.20,0.0562,108543.11,68783.11,39760.00,0.3663,112839.21
2025-06-07,ORD-01788,Sudeste,Parceiros,Enterprise,Enterprise Plus,Aurora Foods,1,70010.75,0.1130,71636.63,53354.73,18281.91,0.2552,73621.21
2025-06-21,ORD-01789,Nordeste,Parceiros,SMB,Analytics Core,Atlas Group,4,35846.55,0.1087,148150.81,104426.49,43724.31,0.2951,152786.97
2025-06-01,ORD-01790,Sudeste,Parceiros,SMB,Data Cloud,Cobalto Indústria,5,47693.70,0.0908,245568.65,166273.95,79294.70,0.3229,258880.87
2025-07-18,ORD-01791,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Nexo Energia,1,34540.81,0.0666,35920.38,24540.38,11380.00,0.3168,37702.41
2025-07-20,ORD-01792,Sudeste,Digital,Mid-market,Enterprise Pro,Lumina Saúde,3,61183.42,0.0513,195140.58,117471.19,77669.39,0.3980,200919.64
2025-07-26,ORD-01793,Sudeste,Venda direta,Mid-market,Enterprise Pro,Nexo Energia,3,61525.64,0.0606,192877.59,115184.71,77692.88,0.4028,201259.42
2025-07-03,ORD-01794,Sul,Outros,Mid-market,Enterprise Pro,Nexo Energia,1,63079.57,0.0356,68170.51,40204.01,27966.50,0.4102,70840.96
2025-07-05,ORD-01795,Sudeste,Outros,Mid-market,Analytics Core,Orbe Retail,2,34788.68,0.0478,75085.33,50957.44,24127.89,0.3213,78736.59
2025-07-19,ORD-01796,Sudeste,Outros,Mid-market,Analytics Core,Orbe Retail,2,33953.04,0.0354,74539.89,50771.63,23768.26,0.3189,76902.33
2025-07-17,ORD-01797,Sudeste,Venda direta,Enterprise,Enterprise Plus,Nexo Energia,1,70748.15,0.0543,78543.41,56706.62,21836.80,0.2780,82175.18
2025-07-12,ORD-01798,Sudeste,Outros,Mid-market,Enterprise Plus,Aurora Foods,3,71670.30,0.0447,238513.97,172313.63,66200.34,0.2776,252443.73
2025-07-19,ORD-01799,Nordeste,Digital,Mid-market,Enterprise Pro,Orbe Retail,2,63523.48,0.0731,138174.00,80316.83,57857.17,0.4187,144401.77
2025-07-03,ORD-01800,Sul,Parceiros,Mid-market,Enterprise Plus,Aurora Foods,1,68184.82,0.0904,72165.18,52851.38,19313.80,0.2676,74687.95
2025-07-18,ORD-01801,Centro-Oeste,Outros,SMB,Revenue Starter,Cobalto Indústria,5,17794.40,0.0665,95165.69,53094.27,42071.42,0.4421,100754.98
2025-07-14,ORD-01802,Sudeste,Outros,Enterprise,Enterprise Pro,Mosaico Labs,2,62330.61,0.0597,135013.73,81238.92,53774.80,0.3983,141216.57
2025-07-20,ORD-01803,Sudeste,Parceiros,SMB,Analytics Core,Nexo Energia,3,33652.86,0.0939,99973.27,70778.76,29194.51,0.2920,105243.95
2025-07-23,ORD-01804,Sul,Digital,Enterprise,Revenue Starter,Nexo Energia,2,18430.69,0.0575,38406.57,21870.62,16535.95,0.4306,39676.17
2025-07-07,ORD-01805,Nordeste,Venda direta,Enterprise,Enterprise Plus,Atlas Group,1,69758.14,0.0523,78004.42,56239.48,21764.94,0.2790,82038.94
2025-07-09,ORD-01806,Sul,Digital,Enterprise,Enterprise Plus,Vértice Logística,1,71798.07,0.0586,79612.68,56855.59,22757.08,0.2858,83461.74
2025-07-24,ORD-01807,Sul,Venda direta,Mid-market,Revenue Starter,Prisma Serviços,3,18264.58,0.0443,59236.87,33779.31,25457.56,0.4298,61899.69
2025-07-14,ORD-01808,Sul,Digital,Mid-market,Enterprise Plus,Pulsar Tech,1,72023.71,0.0516,75995.72,54136.61,21859.11,0.2876,80355.89
2025-07-01,ORD-01809,Sul,Digital,SMB,Enterprise Plus,Via Norte,3,71911.04,0.0658,228312.05,160307.88,68004.17,0.2979,240115.69
2025-07-25,ORD-01810,Nordeste,Venda direta,SMB,Analytics Core,Vértice Logística,2,34267.34,0.0690,73001.05,50558.42,22442.63,0.3074,77155.59
2025-07-22,ORD-01811,Sudeste,Parceiros,Mid-market,Revenue Starter,Nexo Energia,3,17597.16,0.1018,52324.79,30621.54,21703.25,0.4148,55446.35
2025-07-27,ORD-01812,Nordeste,Venda direta,Enterprise,Analytics Core,Vértice Logística,1,36072.73,0.0434,40658.82,27641.40,13017.42,0.3202,42456.41
2025-07-10,ORD-01813,Sudeste,Digital,Mid-market,Analytics Core,Vértice Logística,2,36287.46,0.0630,76716.70,52272.70,24444.00,0.3186,79494.17
2025-07-07,ORD-01814,Sul,Venda direta,Enterprise,Data Cloud,Pulsar Tech,1,46228.74,0.0595,50284.99,32793.56,17491.43,0.3478,51899.23
2025-07-08,ORD-01815,Centro-Oeste,Parceiros,Mid-market,Revenue Starter,Mosaico Labs,2,17950.80,0.1200,35735.86,21139.35,14596.51,0.4085,37599.21
2025-07-14,ORD-01816,Centro-Oeste,Venda direta,Enterprise,Data Cloud,Via Norte,1,48458.04,0.0601,53280.26,33909.92,19370.34,0.3636,56171.70
2025-07-09,ORD-01817,Nordeste,Venda direta,SMB,Revenue Starter,Atlas Group,5,17567.28,0.0498,97596.18,55293.14,42303.04,0.4334,103045.93
2025-07-09,ORD-01818,Sudeste,Parceiros,Mid-market,Revenue Starter,Pulsar Tech,2,17292.54,0.0978,35990.63,21200.50,14790.13,0.4109,37405.30
2025-07-08,ORD-01819,Sudeste,Venda direta,Mid-market,Enterprise Plus,Nexo Energia,1,71416.58,0.0513,75725.22,53934.17,21791.05,0.2878,80139.33
2025-07-05,ORD-01820,Nordeste,Parceiros,SMB,Analytics Core,Aurora Foods,4,33863.17,0.1043,139413.40,101062.15,38351.25,0.2751,143589.12
2025-07-15,ORD-01821,Sudeste,Parceiros,SMB,Analytics Core,Lumina Saúde,3,35850.99,0.0911,107956.46,76758.22,31198.23,0.2890,114145.17
2025-07-23,ORD-01822,Nordeste,Venda direta,Mid-market,Enterprise Pro,Cobalto Indústria,3,60619.59,0.0483,196636.56,116833.82,79802.74,0.4058,205812.47
2025-07-15,ORD-01823,Sul,Venda direta,SMB,Enterprise Plus,Atlas Group,5,71221.64,0.0552,391081.71,274891.98,116189.74,0.2971,403541.69
2025-07-27,ORD-01824,Sul,Digital,Enterprise,Enterprise Pro,Nexo Energia,1,62600.62,0.0637,67367.25,40219.49,27147.77,0.4030,70554.23
2025-07-23,ORD-01825,Sudeste,Venda direta,Mid-market,Analytics Core,Mosaico Labs,3,34617.60,0.0527,107605.22,74043.73,33561.50,0.3119,111286.81
2025-07-12,ORD-01826,Nordeste,Outros,Enterprise,Enterprise Plus,Pulsar Tech,2,70236.83,0.0548,151673.32,106059.02,45614.30,0.3007,159127.17
2025-07-18,ORD-01827,Nordeste,Parceiros,Enterprise,Enterprise Pro,Cobalto Indústria,1,60756.27,0.0997,63439.74,39717.19,23722.56,0.3739,65350.32
2025-07-06,ORD-01828,Sudeste,Digital,SMB,Data Cloud,Vértice Logística,5,49391.55,0.0763,261210.35,166322.29,94888.05,0.3633,268961.36
2025-07-17,ORD-01829,Sudeste,Venda direta,Enterprise,Data Cloud,Pulsar Tech,1,48172.07,0.0650,49748.82,31402.02,18346.80,0.3688,51215.35
2025-07-01,ORD-01830,Sul,Digital,Enterprise,Analytics Core,Vértice Logística,2,35742.62,0.0782,77469.69,53666.83,23802.86,0.3073,80739.05
2025-07-17,ORD-01831,Centro-Oeste,Parceiros,Mid-market,Analytics Core,Mosaico Labs,2,33702.51,0.0955,68274.26,49149.58,19124.68,0.2801,70734.40
2025-07-20,ORD-01832,Centro-Oeste,Outros,Mid-market,Data Cloud,Mosaico Labs,3,46222.89,0.0483,149265.48,96133.62,53131.86,0.3560,155127.71
2025-07-23,ORD-01833,Nordeste,Venda direta,Mid-market,Analytics Core,Aurora Foods,2,35822.76,0.0454,76335.32,52286.94,24048.38,0.3150,78625.62
2025-07-27,ORD-01834,Sudeste,Venda direta,SMB,Revenue Starter,Cobalto Indústria,3,18307.10,0.0527,59175.80,32805.86,26369.94,0.4456,61551.97
2025-07-08,ORD-01835,Centro-Oeste,Digital,Mid-market,Revenue Starter,Mosaico Labs,3,17291.93,0.0682,53338.58,30356.49,22982.09,0.4309,56113.29
2025-07-14,ORD-01836,Sul,Digital,Mid-market,Analytics Core,Lumina Saúde,3,36156.36,0.0689,116178.80,81145.51,35033.29,0.3015,122217.89
2025-07-14,ORD-01837,Sudeste,Parceiros,Mid-market,Enterprise Plus,Vértice Logística,3,70700.51,0.1141,207767.76,150208.09,57559.67,0.2770,218529.31
2025-07-20,ORD-01838,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Orbe Retail,1,33986.18,0.0518,35463.82,24161.70,11302.12,0.3187,36613.92
2025-07-07,ORD-01839,Sudeste,Outros,Enterprise,Enterprise Plus,Orbe Retail,1,71318.78,0.0511,78516.83,56296.41,22220.42,0.2830,82888.65
2025-07-12,ORD-01840,Nordeste,Digital,Enterprise,Revenue Starter,Aurora Foods,1,18578.29,0.0637,19335.98,10876.42,8459.56,0.4375,20287.80
2025-07-21,ORD-01841,Sul,Parceiros,Enterprise,Enterprise Plus,Aurora Foods,1,70694.56,0.1039,73600.53,54682.19,18918.34,0.2570,77663.36
2025-07-16,ORD-01842,Sudeste,Venda direta,SMB,Enterprise Plus,Orbe Retail,3,70670.45,0.0612,229643.87,160831.95,68811.92,0.2996,239887.00
2025-07-24,ORD-01843,Nordeste,Venda direta,Enterprise,Enterprise Plus,Atlas Group,2,73528.46,0.0391,163114.01,115064.67,48049.34,0.2946,170889.75
2025-07-25,ORD-01844,Sudeste,Venda direta,Enterprise,Enterprise Pro,Prisma Serviços,1,64270.87,0.0695,69406.31,41050.32,28356.00,0.4086,73410.13
2025-07-15,ORD-01845,Nordeste,Parceiros,Enterprise,Enterprise Pro,Aurora Foods,1,61853.56,0.0984,63794.47,38471.49,25322.97,0.3969,66706.91
2025-07-18,ORD-01846,Sudeste,Venda direta,Enterprise,Revenue Starter,Pulsar Tech,1,17825.85,0.0474,19001.94,10518.52,8483.43,0.4465,19844.16
2025-07-17,ORD-01847,Sudeste,Digital,Enterprise,Enterprise Plus,Aurora Foods,2,69791.99,0.0695,147637.83,105550.07,42087.76,0.2851,154047.08
2025-07-21,ORD-01848,Sul,Parceiros,Mid-market,Analytics Core,Aurora Foods,2,34301.43,0.1019,69878.08,49868.91,20009.16,0.2863,71935.97
2025-07-21,ORD-01849,Sudeste,Parceiros,SMB,Enterprise Pro,Nexo Energia,4,63821.21,0.1114,250569.98,152588.41,97981.57,0.3910,259703.99
2025-07-25,ORD-01850,Nordeste,Venda direta,Enterprise,Data Cloud,Cobalto Indústria,1,49167.31,0.0431,52251.74,33834.89,18416.85,0.3525,54576.04
2025-07-26,ORD-01851,Sudeste,Venda direta,Mid-market,Enterprise Pro,Prisma Serviços,2,60787.62,0.0471,130789.19,75921.88,54867.31,0.4195,138537.90
2025-07-04,ORD-01852,Sudeste,Digital,Enterprise,Revenue Starter,Lumina Saúde,1,17785.20,0.0686,19053.11,10725.41,8327.71,0.4371,19597.10
2025-07-26,ORD-01853,Sudeste,Digital,Enterprise,Enterprise Pro,Nexo Energia,1,63919.03,0.0703,67664.53,39841.35,27823.17,0.4112,70244.38
2025-07-19,ORD-01854,Centro-Oeste,Digital,Mid-market,Enterprise Pro,Via Norte,1,62365.90,0.0669,65809.03,38176.49,27632.54,0.4199,69052.56
2025-07-05,ORD-01855,Sudeste,Venda direta,Enterprise,Analytics Core,Nexo Energia,1,33637.77,0.0616,35934.98,25169.78,10765.20,0.2996,37868.08
2025-07-12,ORD-01856,Centro-Oeste,Venda direta,Enterprise,Enterprise Pro,Mosaico Labs,2,64280.92,0.0501,138853.35,80419.22,58434.13,0.4208,145974.53
2025-07-22,ORD-01857,Centro-Oeste,Digital,Mid-market,Enterprise Pro,Orbe Retail,3,62511.47,0.0781,192499.21,113249.76,79249.45,0.4117,197499.15
2025-07-01,ORD-01858,Sudeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,2,70351.27,0.0545,150572.71,107995.77,42576.95,0.2828,159477.80
2025-07-24,ORD-01859,Centro-Oeste,Digital,SMB,Enterprise Plus,Atlas Group,4,71645.10,0.0733,294466.84,206588.50,87878.34,0.2984,302362.97
2025-07-08,ORD-01860,Sul,Digital,Enterprise,Enterprise Plus,Cobalto Indústria,1,68733.91,0.0736,70088.16,49717.18,20370.97,0.2906,73757.68
2025-07-16,ORD-01861,Nordeste,Digital,Mid-market,Enterprise Pro,Pulsar Tech,2,60058.36,0.0702,124019.55,72067.22,51952.33,0.4189,130779.40
2025-07-18,ORD-01862,Sudeste,Parceiros,Mid-market,Data Cloud,Orbe Retail,3,47501.08,0.0950,144408.31,96506.35,47901.96,0.3317,148491.51
2025-07-23,ORD-01863,Sul,Venda direta,Mid-market,Data Cloud,Orbe Retail,2,49558.55,0.0643,102694.09,64946.30,37747.78,0.3676,105796.44
2025-07-25,ORD-01864,Sudeste,Outros,Mid-market,Analytics Core,Via Norte,2,36073.71,0.0430,78334.97,53750.17,24584.80,0.3138,80408.74
2025-07-14,ORD-01865,Sudeste,Venda direta,Enterprise,Revenue Starter,Aurora Foods,1,17859.62,0.0661,19657.40,11042.78,8614.62,0.4382,20550.95
2025-07-09,ORD-01866,Sul,Digital,Mid-market,Revenue Starter,Orbe Retail,2,18456.34,0.0552,41023.12,22690.53,18332.59,0.4469,42646.86
2025-07-05,ORD-01867,Sudeste,Digital,Mid-market,Enterprise Pro,Nexo Energia,3,61503.60,0.0846,198627.41,118661.75,79965.65,0.4026,209425.12
2025-07-21,ORD-01868,Sudeste,Venda direta,Mid-market,Data Cloud,Cobalto Indústria,3,47118.12,0.0395,158924.77,101627.67,57297.10,0.3605,165927.37
2025-07-06,ORD-01869,Sudeste,Venda direta,Enterprise,Enterprise Pro,Mosaico Labs,1,64223.14,0.0393,68207.46,40518.76,27688.70,0.4059,71095.49
2025-07-20,ORD-01870,Sul,Venda direta,Enterprise,Enterprise Pro,Orbe Retail,1,62411.57,0.0450,69561.54,40597.89,28963.65,0.4164,72723.86
2025-07-26,ORD-01871,Sudeste,Venda direta,Mid-market,Enterprise Pro,Mosaico Labs,2,64217.78,0.0583,140212.03,82412.29,57799.75,0.4122,145957.47
2025-07-06,ORD-01872,Sudeste,Outros,Mid-market,Enterprise Plus,Horizonte Telecom,3,69715.15,0.0674,219486.99,153252.92,66234.07,0.3018,227925.02
2025-07-15,ORD-01873,Centro-Oeste,Venda direta,Mid-market,Enterprise Pro,Via Norte,2,63221.31,0.0472,141320.95,82657.37,58663.58,0.4151,149753.14
2025-07-07,ORD-01874,Sudeste,Parceiros,Mid-market,Revenue Starter,Mosaico Labs,2,18104.31,0.1129,36825.17,21783.14,15042.02,0.4085,38855.32
2025-07-24,ORD-01875,Sudeste,Parceiros,Mid-market,Data Cloud,Mosaico Labs,2,49734.81,0.1114,99054.55,65373.78,33680.78,0.3400,103334.56
2025-07-20,ORD-01876,Centro-Oeste,Venda direta,Enterprise,Analytics Core,Prisma Serviços,1,36340.34,0.0390,40110.83,27499.87,12610.96,0.3144,41923.19
2025-07-05,ORD-01877,Sudeste,Venda direta,Mid-market,Data Cloud,Orbe Retail,2,48279.11,0.0640,102172.79,66424.17,35748.61,0.3499,105865.36
2025-07-23,ORD-01878,Sudeste,Venda direta,Enterprise,Analytics Core,Mosaico Labs,1,34481.22,0.0405,38121.00,26098.70,12022.30,0.3154,40220.05
2025-07-19,ORD-01879,Sudeste,Parceiros,SMB,Revenue Starter,Via Norte,3,17795.72,0.1156,51878.10,30315.75,21562.34,0.4156,54312.05
2025-07-23,ORD-01880,Nordeste,Venda direta,SMB,Enterprise Plus,Nexo Energia,4,68531.95,0.0603,294119.98,206701.01,87418.97,0.2972,311452.75
2025-07-18,ORD-01881,Nordeste,Digital,SMB,Revenue Starter,Prisma Serviços,3,17698.70,0.0658,54279.88,30355.83,23924.05,0.4408,56516.71
2025-07-25,ORD-01882,Nordeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,2,71712.27,0.0673,155801.71,109129.12,46672.59,0.2996,160164.87
2025-07-23,ORD-01883,Sudeste,Parceiros,SMB,Data Cloud,Aurora Foods,3,47805.93,0.1066,142065.48,95036.07,47029.41,0.3310,147660.67
2025-07-11,ORD-01884,Sul,Parceiros,Enterprise,Enterprise Pro,Horizonte Telecom,2,64239.89,0.1150,133045.75,82883.20,50162.55,0.3770,137811.63
